Gene	ERX1492309	ERX1492310	ERX1492311	ERX1492312	ERX1492313	ERX1492305	ERX1492306	ERX1492307	ERX1492308	ERX1492315	SRX4673373	SRX4673372	SRX4673371	SRX4673370	SRX4673369	SRX4673368	SRX4673367	SRX4673366	SRX4673365	SRX2527436	SRX2527437	SRX2527438	SRX2527442	SRX2527443	SRX2527444	ERX1892495	ERX1892496	ERX1892497	ERX1892498	ERX1892499	ERX1892500	SRX2527536	SRX2527537	SRX2527538	SRX2527543	SRX2527544	SRX2527545	SRX2527546	SRX2527533	SRX2527534	SRX2527535	SRX2527539	SRX2527540	SRX2527541	SRX2527542	SRX4594575	SRX4594576	SRX4594577	SRX4594578	SRX4594579	SRX4594580	SRX4594581	SRX170978	SRX170979	SRX224753	SRX224754	SRX224755	SRX4594582	SRX4594583	SRX4594569	SRX4594570	SRX4594571	SRX4594572	SRX4594573	SRX4594574	SRX4594584	SRX4594585	SRX4594586	ERX2249183	ERX2249184	ERX2249185	ERX2249186	ERX2249187	ERX2249188	SRX589477	SRX589478	SRX589479	SRX996334	SRX996335	SRX170956	SRX170957	SRX170958	SRX170962	SRX170963	SRX170964	SRX170968	SRX170969	SRX170970	SRX170974	SRX170975	SRX170976	ERX945123	ERX945124	ERX945127	SRX2527433	SRX2527434	SRX2527435	SRX2527439	SRX2527440	SRX2527441	ERX1892492	ERX1892493	ERX1892494	ERX1892489	ERX1892490	ERX1892491	SRX224756	SRX224757	SRX224758	SRX589480	SRX589481	SRX589482	SRX589474	SRX589475	SRX589476	SRX996336	SRX996337	SRX996338	SRX996339	SRX170959	SRX170960	SRX170961	SRX170965	SRX170966	SRX170967	SRX170971	SRX170972	SRX170973	SRX170977
MTR_2g005700	-0.090312	0.409350	0.149304	-0.043065	0.304602	0.619893	0.195823	0.620764	0.955368	-0.059174	-0.419314	-0.322882	-0.481708	-0.382466	-0.459885	-0.337757	-0.364429	-0.294104	-0.233550	0.126750	0.186170	0.199944	-0.188056	-0.091260	-0.103501	0.075375	0.134795	0.148569	-0.239431	-0.142635	-0.103501	0.180300	0.050025	0.293655	0.094824	-0.033818	0.090160	-0.092938	-0.106995	0.030941	-0.117983	0.050932	0.067565	0.033997	0.020105	-0.026055	-0.304385	-0.674959	-0.356671	-0.440393	-0.438021	-0.317281	1.907314	1.611510	-0.501893	-0.424082	-0.365527	-0.056985	-0.033873	0.262228	-0.320428	0.000286	0.148770	0.130531	-0.061305	-0.069227	-0.614723	-0.677849	-0.781208	-0.759294	-0.651640	-0.550336	-0.564470	-0.713875	-0.539009	-0.586585	-0.529835	-0.474401	-0.405122	-0.961587	-0.955845	0.794109	1.458130	1.005715	1.454305	1.028933	1.083239	0.939495	1.048312	0.953537	1.761256	0.242681	-0.082123	0.132631	-0.154409	-0.231938	-0.170322	-0.459060	-0.374734	-0.277637	-0.154409	-0.231938	0.163387	-0.125351	-0.041025	0.056072	0.059413	-0.030237	-0.305064	0.050531	0.172273	-0.081604	0.037856	-0.019399	-0.119883	0.042362	0.140666	-0.771847	-0.834148	1.087148	0.669130	0.692357	-1.304233	0.397890	0.796902	-1.306086	0.201974	0.249794	0.121117
MTR_2g006100	0.099692	0.228228	-0.010195	0.001523	-0.214199	-0.122050	-0.142672	-0.872406	-0.099825	-0.489725	0.435481	0.203023	0.038120	0.099613	0.059074	0.257370	0.291887	0.237069	-0.052817	-0.139915	-0.068077	0.036380	0.081463	0.142968	-0.030683	-0.153039	-0.081201	0.023256	0.068339	0.129844	-0.030683	0.057467	0.016704	0.005927	0.119057	0.033331	0.037635	0.159598	-0.157265	-0.107343	-0.099477	-0.157265	-0.016086	0.076928	-0.047442	0.061947	0.090453	0.213263	0.026281	-0.005187	0.037715	0.016001	-0.772087	-0.158657	0.176407	0.274063	0.192200	-0.206548	-0.065682	0.184493	0.269673	-0.058745	-0.123190	-0.063644	0.049406	0.014238	-0.047544	-0.135772	-0.078424	0.009895	-0.071595	0.239589	0.155911	0.141795	0.348964	-0.083969	-0.034969	0.542664	0.391979	0.095948	-2.303333	0.202664	0.275154	0.148208	0.015838	-0.115133	0.140605	0.159555	0.169255	-0.167296	-0.008956	0.095364	0.162073	0.093507	-0.218709	-0.008117	0.043204	-0.035560	0.120436	-0.016412	-0.218709	-0.008117	0.023755	-0.055009	0.100987	-0.035861	0.127069	-0.216883	-0.030707	0.345847	-0.259197	-0.186334	-0.225771	-0.207735	0.125765	0.250160	0.243917	0.245413	0.150207	-0.119417	0.059522	-0.101736	-0.127012	-0.041383	0.127443	0.213651	0.057252	-0.562470	0.098530
MTR_2g019230	-0.447229	-0.104255	-0.323442	-0.566951	-0.431130	0.212122	0.086394	-0.327131	0.135506	-0.062218	0.405476	0.031927	0.189095	0.204877	0.267309	0.411436	0.276845	0.041370	-0.048454	0.004845	-0.087946	0.028496	0.008827	0.094231	-0.439212	0.192350	0.099559	0.216001	0.196332	0.281736	-0.439212	-0.059413	-0.048139	0.310372	0.199902	0.141941	-0.008319	0.184865	-0.242282	-0.198219	-0.354794	-0.064515	-0.066997	-0.152054	0.008543	0.089003	0.152553	-0.029401	-0.030950	0.002555	0.122201	0.244200	-0.063038	-0.157218	-0.062034	0.030203	-0.056514	-0.024664	0.002010	0.046867	-0.119778	-0.020693	0.116259	-0.116616	0.041959	0.074658	0.501069	0.406921	0.063802	-0.145454	-0.175122	-0.323082	-0.308100	-0.324915	0.143330	-0.098797	-0.012607	-0.313291	-0.225240	-0.532621	1.013316	0.250020	-0.090755	0.115460	0.223290	0.289032	-0.094203	0.200331	-0.747704	0.185314	-0.032545	0.103195	0.339222	0.038203	0.097971	0.069829	0.091930	-0.583928	-0.073236	-0.218441	0.097971	0.069829	0.105913	-0.569945	-0.059253	-0.204458	0.297354	0.303248	0.239430	0.082582	-0.194867	0.119724	-0.014316	0.004023	0.167694	-0.096521	-0.180601	-0.347793	-0.489148	-0.313742	-0.021384	0.151871	0.262919	0.391951	0.000015	-0.203298	0.593580	0.069947	-0.094922
MTR_2g022660	0.102303	-0.250657	-0.265534	0.020795	0.396927	0.101129	0.063086	0.346571	0.594136	0.810523	-0.363702	-0.227302	-0.188490	-0.184757	-0.079234	-0.376837	-0.309521	-0.189440	0.356301	-0.230154	-0.224022	-0.281423	0.106920	0.272379	0.223541	-0.334832	-0.328700	-0.386101	0.002242	0.167701	0.223541	0.251150	0.181454	-0.448573	-0.382848	-0.124257	-0.280072	-0.085585	0.075867	0.058842	0.065762	-0.047742	-0.033796	-0.052319	-0.082092	0.594578	0.742230	0.592404	0.540177	0.643638	0.583705	0.729417	-0.264239	-0.401010	-0.770584	-0.945716	-0.707794	0.151856	0.129537	-0.056644	-0.163207	-0.056644	-0.004895	-0.019608	-0.041121	0.060730	0.981986	0.972330	-0.038415	0.070306	0.135845	0.065572	0.086083	0.149164	0.342830	-0.228810	-0.225739	-0.578174	-0.488710	0.279436	-0.765047	0.087397	-0.089425	-0.148067	-0.465352	-0.050750	-0.001488	-0.132057	-0.017328	0.058410	-0.037645	-0.022559	-0.041416	0.037973	-0.268680	-0.163171	-0.232433	0.572157	0.285530	0.302093	-0.268680	-0.163171	-0.243291	0.561299	0.274672	0.291235	-0.432744	-0.410242	-0.369796	0.327343	0.001524	-0.153787	0.005999	0.242185	0.489849	-0.335421	-0.248824	-0.354378	-0.092993	-0.377431	-0.012160	0.367763	0.363954	0.381724	-0.108960	-0.201170	-0.365535	0.013184	0.386003
MTR_2g022900	-0.606645	-0.980093	-1.114076	-0.557759	-0.769346	-1.595375	-0.976583	-0.789637	-1.176674	-1.517001	1.768884	0.923309	1.152853	0.816685	1.116245	1.776759	1.585165	0.943289	0.455375	-0.650220	-0.435445	-0.647883	0.681978	0.596197	0.559766	-0.570976	-0.356201	-0.568639	0.761222	0.675441	0.559766	-0.460388	-0.599994	-0.100625	-0.036029	-0.083657	0.024473	0.039818	-0.102027	-0.033661	-0.254019	-0.131459	-0.056892	0.100102	0.034288	0.402365	0.197319	-0.492038	-1.065512	-0.403479	-0.937787	-0.281433	0.270006	1.146717	1.024328	0.783632	-0.044433	-0.018678	-0.422773	0.214200	-0.069789	0.030264	0.266778	-0.336588	-0.147088	0.483677	0.496935	0.412466	-1.042442	-1.268968	-0.987275	-0.902712	-0.865150	-0.799218	2.351927	1.138669	1.371501	-0.833789	-0.620688	1.960699	-3.019472	0.406234	0.443782	0.027451	0.839500	-0.126733	0.220708	0.155491	0.599917	0.041163	0.596418	0.426312	0.248257	0.452363	-0.397318	-0.269541	-0.290005	-0.519918	0.321370	0.098925	-0.397318	-0.269541	-1.420415	-1.650328	-0.809040	-1.031485	0.291208	0.828441	0.615681	2.216511	0.959425	0.795960	0.526736	0.517447	1.168417	-1.678916	-1.329645	-0.813228	-0.441635	0.466573	-0.743280	0.211110	0.231280	0.161944	0.280444	0.037777	0.287186	-0.113508	0.435333
MTR_2g027530	0.378460	-0.015542	0.381875	0.334178	0.130503	-0.336373	-0.089357	-0.099862	-0.284254	-0.394200	-0.005446	0.071011	-0.005236	-0.077528	-0.023134	-0.087448	0.024982	0.097374	0.164173	-0.356814	-0.404326	-0.343205	0.439463	0.500711	0.259803	-0.468689	-0.516201	-0.455080	0.327588	0.388836	0.259803	0.131605	0.072338	0.091801	0.276079	0.283336	0.033287	0.211764	0.072263	0.071852	0.035256	0.044371	0.054408	-0.159333	0.069416	-0.604266	-0.480228	0.355857	-0.048864	-0.240797	-0.304629	0.059309	0.758665	-2.445859	0.580634	0.728021	0.557662	0.041814	-0.157268	0.245326	-0.054241	0.056459	-0.132091	-0.216669	-0.123465	0.340133	0.177471	0.318712	0.018041	0.126690	0.166371	0.242928	0.202205	0.267769	0.416788	0.307445	0.299974	-0.536347	-0.232365	-2.784474	0.383206	0.131771	0.143812	0.509948	-0.468991	0.002281	0.023873	0.275672	0.182294	-0.175072	-0.125768	0.547752	0.456508	0.594075	-0.591175	-0.506726	-0.616108	0.593737	0.294652	0.450954	-0.591175	-0.506726	-0.664543	0.545302	0.246217	0.402519	-0.128526	0.032657	-0.107752	-0.092842	-0.233031	0.232533	0.165984	0.064814	0.484752	-0.419274	-0.528809	-0.088328	-0.128981	-0.176472	0.095478	0.023918	-0.023796	0.000557	0.317814	-0.426794	-0.237842	0.090252	0.554193
MTR_2g028620	0.110431	0.046517	0.144680	0.215046	0.156505	0.126721	0.183056	0.386435	0.561091	-0.060909	-0.162268	-0.348477	-0.307266	-0.197386	-0.218846	-0.213755	-0.109341	-0.312235	-0.621606	0.520109	0.437725	0.466989	-0.507803	-0.295415	-0.377268	0.680053	0.597669	0.626933	-0.347859	-0.135471	-0.377268	-0.439492	-0.227295	-0.071612	-0.022891	-0.016510	0.004298	0.003271	0.001786	0.026858	0.029490	-0.022307	0.050023	-0.091226	0.069724	-0.079586	0.118687	-0.019169	-0.221500	0.078672	-0.077124	0.015753	0.727400	0.280968	-0.360511	-0.201064	-0.223429	0.094196	0.045027	-0.143914	-0.085891	0.012234	0.078347	0.091181	0.077728	-0.168909	-0.227914	-0.346560	-0.851678	-0.664607	-0.584839	-0.607727	-0.549817	-0.514132	-0.889977	0.217220	0.439532	-0.504145	-0.419255	0.545956	-0.139952	0.780016	0.563266	0.590766	0.708389	0.683604	0.322832	0.717664	0.523268	0.208102	-0.076132	-0.222416	-0.351821	-0.531986	0.632350	0.346364	0.509740	-0.553150	-0.374993	-0.356675	0.632350	0.346364	0.943138	-0.119752	0.058405	0.076723	-0.190783	0.038616	-0.278456	-0.863121	0.335229	0.675982	0.309432	0.293367	-0.527391	-0.404932	-0.346460	-0.973642	-1.018122	0.237581	0.225800	0.540741	-0.376951	0.052362	0.416370	-0.031942	0.315752	0.342688	0.269362
MTR_2g069650	0.043023	0.067765	0.373178	-0.056086	0.047987	-0.056086	0.097031	-0.056086	-0.056086	-0.056086	-0.056086	-0.056086	-0.056086	-0.056086	-0.056086	0.044047	-0.056086	-0.056086	-0.019947	-0.019947	-0.019947	-0.019947	0.062447	0.017344	0.004318	-0.018332	-0.018332	-0.018332	0.064062	0.018959	0.004318	-0.018332	-0.018332	-0.029415	0.170607	-0.029415	0.182366	-0.029415	-0.029415	-0.029415	-0.029415	-0.029415	-0.029415	-0.029415	-0.029415	-0.029415	-0.029415	-0.761751	-0.761751	-0.761751	-0.761751	-0.761751	2.761441	3.332571	-0.761751	-0.761751	-0.761751	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.365787	-1.365787	-1.365787	-1.365787	-1.365787	-1.365787	-1.365787	-1.365787	-1.365787	-1.365787	-1.365787	-1.075517	-1.365787	-1.360321	-1.354579	2.003496	1.414543	1.848393	3.252681	2.409828	1.714686	2.518977	1.633792	3.383472	4.103567	-0.392187	-0.392187	-0.392187	-0.392187	-0.361423	-0.392187	-0.383710	-0.373590	-0.270300	-0.392187	-0.361423	-0.056150	-0.047673	-0.037553	0.065737	0.075010	0.169076	-0.056150	-0.056150	-0.056150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.864723	-2.864723	-0.192960	0.813269	0.633268	1.792825	0.349901	0.460328	0.735912	-0.225783	0.438646	0.924037
MTR_2g083200	0.230743	0.238510	0.231918	0.127616	0.051315	0.001583	-0.089994	-0.294403	-0.163385	-0.740651	0.018391	0.176928	0.028550	0.032332	0.026799	-0.043959	0.050878	0.116823	-0.208865	0.193291	0.136785	0.256645	-0.198951	-0.178908	-0.202890	0.231178	0.174672	0.294532	-0.161064	-0.141021	-0.202890	-0.029570	0.037049	0.184692	0.127353	0.038792	0.124799	0.094005	-0.023024	0.062834	0.008995	0.044895	0.113096	0.166394	0.060371	-0.559629	-0.443579	-0.307041	-0.320892	-0.367756	-0.393015	-0.415404	1.320076	0.783904	-0.175817	-0.112534	-0.011522	-0.097106	-0.063369	0.037267	0.011367	0.095540	0.016301	-0.084772	0.007743	0.077029	-0.770571	-0.747300	-0.649850	-0.537866	-0.561848	-0.418116	-0.491094	-0.615711	-0.682435	-0.596216	-0.440277	-0.218727	-0.292063	0.774673	0.472673	0.736615	0.614265	0.718319	0.565835	0.272742	0.536952	0.846303	0.642842	0.840851	0.363325	-0.133351	-0.100602	-0.152404	0.202563	0.114388	0.139375	-0.299726	-0.215229	-0.235294	0.202563	0.114388	0.462129	0.023028	0.107525	0.087460	-0.041694	-0.258970	-0.010501	-0.266058	-0.102916	-0.004987	-0.011007	-0.104885	-0.234285	0.207995	0.147168	-0.688603	-0.641246	0.140467	0.405199	-0.041429	0.073729	0.460962	0.348220	0.232140	-0.253680	-0.304845	0.269085
MTR_2g085075	-0.034409	-0.130498	-0.143471	0.031189	-0.113848	-0.120575	0.034732	-0.453449	0.023646	-1.189105	0.085169	0.285383	0.453314	0.379642	0.345210	0.127340	0.122338	0.297390	0.185691	-0.009626	0.041132	-0.047379	-0.093374	-0.076443	0.091363	0.000183	0.050941	-0.037570	-0.083565	-0.066634	0.091363	-0.038439	-0.007646	-0.079948	0.125536	0.018015	0.010872	0.022897	-0.037227	0.030645	0.079488	0.165638	0.044953	0.217315	0.053479	-0.345800	-0.305857	-0.587505	-0.095268	-0.133407	-0.107989	-0.119686	0.667810	0.254947	0.079503	0.036619	0.004977	-0.002532	0.145564	-0.109133	-0.162744	-0.086608	0.215451	0.065149	-0.015585	-0.049563	0.063432	0.011358	-0.229659	-0.251993	-0.181275	-0.228989	-0.198702	-0.325190	0.094421	-0.028325	-0.125859	-0.084343	-0.147091	-2.476937	0.279693	0.661049	0.541274	0.477001	0.610057	0.296126	0.299133	0.472461	0.012725	0.459629	0.240933	0.244834	0.194932	0.316639	-0.135391	-0.156164	-0.194406	0.165522	-0.312048	-0.073297	-0.135391	-0.156164	-0.208010	0.151918	-0.325652	-0.086901	0.110069	0.011589	0.178946	0.281598	-0.113560	0.094972	-0.216663	-0.175314	0.287316	-0.008044	0.017735	-0.452981	-0.638473	0.118779	0.292985	-0.033179	0.144550	0.283324	0.117976	-0.171848	-0.364354	0.365816	0.337400
MTR_2g436750	0.357189	-0.221186	0.453171	0.767321	0.728638	-0.256002	-0.366849	-0.139048	0.220519	0.614604	-0.323134	0.047972	-0.331153	-0.452176	-0.650901	-0.309756	-0.018461	-0.120745	-0.092531	-0.096768	-0.049903	-0.011243	-0.049212	0.299657	0.563340	-0.108757	-0.061892	-0.023232	-0.061201	0.287668	0.563340	-0.433662	-0.725600	-0.244223	-0.124483	0.018622	-0.064929	-0.187354	0.603466	0.644228	0.526503	0.206300	0.293609	0.228033	0.370355	-1.280685	-0.989443	-0.092809	0.069953	0.047922	-0.145976	-0.220683	-0.611914	-0.611658	0.475808	0.480339	0.609017	0.186871	0.075706	-0.157116	-0.029749	-0.003436	-0.072277	0.269898	-0.086542	-0.183355	-0.814442	-0.897809	0.682062	1.027852	1.132441	1.176125	1.288144	1.269412	0.726138	0.852220	0.148760	-0.761796	-0.222644	2.382869	-1.012599	-1.022767	1.210718	-1.023384	-1.022959	-1.023807	-1.023691	-1.023807	-1.023807	-1.023237	-1.061526	-0.538786	-0.734877	-0.599312	0.307729	0.002204	-0.086039	1.314137	0.418841	0.667700	0.307729	0.002204	0.112461	1.512637	0.617341	0.866200	-1.184759	-0.696691	-0.756723	0.031149	-0.501616	-0.046503	0.890952	0.641533	0.218698	-0.891392	-0.813287	0.188125	0.248885	-0.042504	-0.042791	-0.043218	-0.042757	-0.044147	-0.043692	-0.044610	-0.044282	-0.044288	-0.044719
MTR_3g011920	-0.099819	-0.252279	-0.162614	-0.144522	-0.192943	0.093403	0.029974	0.203142	-0.068430	-0.011833	-0.059427	0.010785	0.188071	0.234635	0.205611	0.048217	-0.114593	0.092627	0.131028	0.013652	0.058751	0.051982	-0.119943	-0.135469	-0.055127	0.038418	0.083517	0.076748	-0.095177	-0.110703	-0.055127	0.025850	0.091602	0.022905	-0.050888	0.071218	-0.008224	0.003582	-0.143329	-0.078255	-0.184071	-0.009810	-0.056035	0.042294	-0.020121	0.207948	0.202789	-0.065090	-0.074984	-0.073606	0.027615	-0.164252	0.564532	0.344639	-0.129787	-0.155240	-0.273826	-0.089763	0.032939	-0.031957	-0.112772	-0.004323	0.205878	0.024692	0.005837	-0.030530	-0.003228	-0.015606	-0.528486	-0.440559	-0.341734	-0.382861	-0.358209	-0.476323	-0.171433	-0.154955	-0.229885	-0.374098	-0.386575	-0.844255	-0.838513	0.884826	0.941189	0.607694	0.830419	0.239208	0.666231	0.961028	-0.849721	1.265856	1.140397	0.377338	0.551584	0.410160	-0.263288	-0.251284	-0.316429	-0.288961	-0.470639	-0.374307	-0.263288	-0.251284	-0.102126	-0.074658	-0.256336	-0.160004	0.212583	0.148664	0.210779	0.024019	-0.002920	0.086039	-0.017991	-0.009427	0.165093	-0.085095	-0.138616	-0.992634	-1.074437	0.314953	0.339595	1.011977	0.599543	0.538072	0.334159	-0.394003	0.428069	-1.522591	0.417296
MTR_3g028150	-1.960988	-2.144719	-1.658777	-1.559302	-1.187677	2.506358	2.509856	2.811708	2.747926	2.922961	-0.553268	-0.502522	-0.659842	-0.706676	-0.900474	-0.625774	-0.528522	-0.510270	1.332009	-0.400123	-0.398945	-0.392823	-0.108399	-0.031716	0.166519	-0.109954	-0.108776	-0.102654	0.181770	0.258453	0.166519	-0.297079	-0.154794	-0.829635	-0.726116	-0.651136	-0.675813	-0.667775	-0.699293	-0.753024	-0.775411	-0.848791	-0.802927	-0.908315	-0.855376	4.629849	4.563769	2.181304	2.245350	2.287541	2.269115	2.441856	-3.248859	-1.545239	-2.293705	-2.123643	-2.213723	0.122627	0.091922	-0.079016	-0.031018	-0.014178	-0.090337	-0.154115	-0.145353	0.299469	3.884347	3.907998	-0.178052	0.225203	0.049220	0.316552	0.307759	0.393972	0.993421	1.559716	1.798929	-1.583034	-1.724959	-1.830608	-1.824866	-1.835034	-1.835532	-0.091408	-0.241289	0.085268	0.047810	-0.680976	0.091073	-1.835504	1.122720	-0.297767	-0.154021	-0.178571	-0.274218	-0.203328	-0.164824	-0.264674	0.727020	0.165204	-0.274218	-0.203328	-1.042309	-1.142159	-0.150465	-0.712281	0.022220	-0.059540	-0.203781	1.426372	1.861946	1.434960	1.111075	0.993880	0.760402	-2.162431	-2.137883	-0.619387	-0.660420	-0.711385	-0.711672	-0.712099	1.520925	1.139654	-0.712573	-0.713491	-0.713163	1.955723	0.937883
MTR_3g031380	0.024590	0.471199	0.284223	0.232212	0.151079	0.093239	0.529497	0.803392	0.490235	0.365878	-0.597355	-0.072674	-0.382143	-0.501717	-0.644850	-0.600993	-0.473689	-0.172125	-0.230033	0.195048	0.096312	0.187153	-0.154793	-0.093684	0.255180	0.186726	0.087990	0.178831	-0.163115	-0.102006	0.255180	-0.302404	-0.396378	-0.343990	-0.424096	-0.394742	-0.555445	-0.332436	0.537799	0.111400	0.529538	-0.233883	-0.182649	-0.408065	-0.218413	0.958780	0.956207	1.058904	1.051593	1.047538	1.034529	0.867053	-3.018591	-1.027857	-0.323097	-0.402869	-0.287201	0.152906	0.162941	-0.082067	-0.054379	-0.032661	-0.146742	0.007895	-0.053064	0.045168	1.917874	1.962419	1.252230	1.099575	1.040925	1.144885	1.241946	1.133584	0.697884	1.283700	1.152703	0.529366	0.657682	-1.863046	-1.857304	-1.867472	-0.341637	-1.868089	-0.231030	-0.820973	-1.868396	-0.660381	-1.868512	-1.867942	-2.252559	-0.121729	-0.386422	-0.088185	0.470031	0.454299	0.383434	0.516104	-0.100563	0.201257	0.470031	0.454299	0.539744	0.672414	0.055747	0.357567	-0.610622	-0.242100	-0.480259	-0.206161	-0.086334	0.322875	0.142380	0.200845	0.001416	-0.319202	-0.348313	1.481587	1.460944	1.872950	0.601117	1.168864	-1.126329	0.180317	-1.127264	-1.128182	-1.127854	-1.127860	-1.128291
MTR_3g061530	-1.022869	-0.978998	-0.737803	-0.910363	-0.743169	0.775067	0.625235	1.378776	0.736104	0.816874	-0.050713	0.094947	0.335843	-0.035551	0.022130	-0.302940	-0.247584	0.245011	0.321168	0.345348	0.267057	0.252304	-0.656980	-0.528894	0.061086	0.650833	0.572542	0.557789	-0.351495	-0.223409	0.061086	-0.744468	-0.583961	-0.459264	-0.431329	0.029688	-0.210310	-0.194193	-0.398294	-0.523894	0.045665	-0.490827	-0.351260	-0.443515	-0.510145	2.020533	1.917148	1.249219	1.247116	1.240886	1.084963	1.111413	0.424658	-2.473979	-1.466005	-1.149200	-1.269072	0.390221	0.598546	-0.487001	-0.339207	-0.444712	0.282151	0.092983	-0.035339	-0.057644	1.501705	1.168492	-0.633372	-0.596529	-0.841593	-0.630342	-0.689592	-0.635326	-0.260036	-0.655692	-0.184414	-0.808460	-0.766537	-1.933484	1.586824	0.812006	0.976885	0.749716	0.795895	0.666620	0.809249	0.640584	0.865771	-1.938380	0.352460	-0.373097	-0.299862	-0.283580	0.377888	0.183638	0.241962	-0.036590	-0.464175	-0.260169	0.377888	0.183638	0.687843	0.409291	-0.018294	0.185712	-0.364987	-0.378776	-0.459942	-0.012465	-0.048380	0.263716	0.501606	0.068811	0.184326	-0.429488	-0.588971	-0.991622	-1.062842	-2.200505	0.746508	0.534690	0.655930	0.376900	0.215542	0.656387	0.372657	0.490000	0.206350
